Row ID,Order ID,Data da Venda,Prioridade,Quantidade,Valor da Venda,Desconto,Forma de Envio,Lucro,Preço Unitário,Custo de Envio,Nome do Cliente,Cidade,CEP,Estado,Região,País,Segmento do Cliente,Categoria do Produto,Sub-Categoria do Produto,Nome do Produto,Embalagem,Margem,Data de Envio
5915,41927,7/13/2012,Não Especificada,46,"2332,23","0,02",Aéreo Rápido,"1085,93","48,04","7,23",Matt Abelman,Anápolis,55445,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 1885,Small Box,"0,37",7/16/2012
7396,52706,7/9/2012,Baixa,34,"1041,66","0,02",Aéreo Rápido,"480,53","28,53","1,49",Harry Greene,Olinda,82716,Pernambuco,Nordeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Lock-Up Easel 'Spel-Binder',Small Box,"0,38",7/16/2012
7782,55683,7/15/2012,Alta,23,"1198,1","0,02",Aéreo Normal,"187,19","51,75","19,99",Meg Tillman,Erval Seco,29662,Rio Grande do Sul,Sul,Brasil,Pequenas Empresas,Mobiliário,Mobiliário de Escritório,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,"0,55",7/16/2012
811,5858,7/13/2012,Não Especificada,48,"2531,66","0,02",Aéreo Normal,"354,74","50,98","13,66",Sibella Parks,Teresina,97321,Piauí,Nordeste,Brasil,Pequenas Empresas,Material de Escritório,Eletrodomésticos,Eureka The Boss® Cordless Rechargeable Stick Vac,Small Box,"0,58",7/15/2012
812,5858,7/13/2012,Não Especificada,29,"5382,3105",0,Aéreo Normal,"1419,05","205,99","8,99",Sibella Parks,Teresina,97007,Piauí,Nordeste,Brasil,Pequenas Empresas,Tecnologia,Telefones e Comunicação,Talkabout T8097,Small Box,"0,58",7/15/2012
2094,14980,7/14/2012,Crítica,27,"898,9","0,03",Aéreo Normal,"325,88","31,78","1,99",Lori Olson,Curitiba,35904,Paraná,Sul,Brasil,Consumidor,Tecnologia,Periféricos,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,"0,42",7/15/2012
1994,14215,7/13/2012,Média,44,"2277,03","0,07",Aéreo Normal,"964,10","55,48","6,79",Karl Brown,Belo Horizonte,06443,Minas Gerais,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Papel,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,"0,37",7/14/2012
2449,17797,7/10/2012,Baixa,16,"61,52","0,02",Aéreo Normal,"-8,89","3,69","2,5",Vivek Grady,São Paulo,45373,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Envelopes,Colored Envelopes,Small Box,"0,39",7/14/2012
3062,21925,7/12/2012,Não Especificada,3,"236,32","0,03",Aéreo Normal,"-339,95","77,51",4,Patrick Jones,Curitiba,36869,Paraná,Sul,Brasil,Escritório em Casa,Tecnologia,Periféricos,Micro Innovations Media Access Pro Keyboard,Small Box,"0,76",7/14/2012
7114,50758,7/12/2012,Média,17,"128,5","0,02",Aéreo Rápido,"-44,69","6,68","6,93",Ritsa Hightower,Fátima do Sul,74074,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,HP Office Paper (20Lb. and 87 Bright),Small Box,"0,37",7/14/2012
7347,52325,7/14/2012,Não Especificada,23,"5126,3","0,07",Aéreo Normal,"2019,19","223,98","15,01",Paul MacIntyre,Novo Gama,57401,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,GBC DocuBind TL200 Manual Binding Machine,Small Box,"0,38",7/14/2012
7474,53378,7/13/2012,Média,50,"13934,53","0,1",Aéreo Rápido,"4352,83","299,99","11,64",Mitch Willingham,Itajaí,31401,Santa Catarina,Sul,Brasil,Corporativo,Tecnologia,Copiadoras e fax,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Large Box,"0,5",7/14/2012
7475,53378,7/13/2012,Média,38,"1233,76","0,06",Aéreo Normal,"-168,08","33,98","19,99",Mitch Willingham,Itajaí,31401,Santa Catarina,Sul,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,"Linden® 12"" Wall Clock With Oak Frame",Small Box,"0,55",7/14/2012
7476,53378,7/13/2012,Média,49,"2377,28","0,04",Aéreo Normal,"-5,79","55,99",5,Mitch Willingham,Itajaí,31401,Santa Catarina,Sul,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,Accessory36,Small Pack,"0,83",7/14/2012
90,549,7/12/2012,Crítica,13,"70,24","0,03",Aéreo Normal,"-59,75","4,98","7,44",Ken Brennan,São Paulo,15146,São Paulo,Sudeste,Brasil,Consumidor,Material de Escritório,Papel,Xerox 1922,Small Box,"0,36",7/13/2012
91,549,7/12/2012,Crítica,5,"40,75","0,05",Aéreo Normal,"-27,57","6,48","8,74",Ken Brennan,São Paulo,15146,São Paulo,Sudeste,Brasil,Consumidor,Material de Escritório,Papel,Xerox 1984,Small Box,"0,36",7/13/2012
1959,14016,7/11/2012,Baixa,9,"1137,62","0,05",Transporte Rodoviário,"-284,68","124,49","51,94",Tom Boeckenhauer,Teresina,97405,Piauí,Nordeste,Brasil,Corporativo,Mobiliário,Mesas,Bevis 36 x 72 Conference Tables,Jumbo Box,"0,63",7/13/2012
4218,29985,7/11/2012,Crítica,2,"24,51","0,06",Aéreo Normal,"-18,26","8,04","8,94",Guy Phonely,São Paulo,44035,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,"0,4",7/13/2012
92,549,7/12/2012,Crítica,30,"1150,88","0,05",Aéreo Rápido,"-911,56","38,94",35,Ken Brennan,São Paulo,15146,São Paulo,Sudeste,Brasil,Consumidor,Material de Escritório,Armazenamento e Organização,"Eldon Base for stackable storage shelf, platinum",Large Box,"0,8",7/12/2012
2448,17797,7/10/2012,Baixa,10,"1077,28",0,Transporte Rodoviário,"-486,12","100,98","57,38",Vivek Grady,São Paulo,45373,São Paulo,Sudeste,Brasil,Escritório em Casa,Mobiliário,Estantes,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,"0,78",7/12/2012
3426,24450,7/9/2012,Crítica,41,"392,61","0,08",Aéreo Rápido,"-100,15","9,48","7,29",Kristina Nunn,Anápolis,48227,Goiás,Centro-Oeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Small Pack,"0,45",7/12/2012
3957,28228,7/11/2012,Não Especificada,5,"346,23",0,Aéreo Normal,"8,46","60,98","19,99",Meg Tillman,Jandaia do Sul,34639,Paraná,Sul,Brasil,Pequenas Empresas,Material de Escritório,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,"0,38",7/12/2012
4219,29985,7/11/2012,Crítica,22,"196,75","0,03",Aéreo Rápido,"0,13","7,96","4,95",Khloe Miller,Anápolis,48601,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,Staples Plastic Wall Frames,Small Box,"0,41",7/12/2012
4272,30403,7/10/2012,Alta,41,"305,01","0,05",Aéreo Rápido,"-160,82","7,3","7,72",Emily Grady,Natal,84663,Rio Grande do Norte,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,"Angle-D Binders with Locking Rings, Label Holders",Small Box,"0,38",7/12/2012
4277,30436,7/7/2012,Baixa,30,"121,19","0,09",Aéreo Rápido,"-152,13","3,89","7,01",Dave Hallsten,Formosa,78521,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Avery Binder Labels,Small Box,"0,37",7/12/2012
6285,44486,7/9/2012,Crítica,36,"198,1","0,09",Aéreo Normal,"-66,93","5,78","4,96",Tom Prescott,Aracajú,83616,Sergipe,Nordeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,Xerox 1899,Small Box,"0,36",7/12/2012
6441,45767,7/10/2012,Alta,49,"841,51","0,05",Aéreo Rápido,"20,86","16,91","6,25",Nick Crebassa,Florianópolis,70506,Santa Catarina,Sul,Brasil,Corporativo,Material de Escritório,Armazenamento e Organização,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,"0,58",7/12/2012
257,1793,7/11/2012,Não Especificada,36,"233,43","0,03",Aéreo Normal,"-71,90","6,28","5,36",Joni Blumstein,Douradina,74012,Mato Grosso do Sul,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,GBC Standard Plastic Binding Systems' Combs,Small Box,"0,4",7/11/2012
316,2209,7/9/2012,Alta,27,"9418,73",0,Transporte Rodoviário,"2245,24","320,98","58,95",Pete Armstrong,Douradina,74055,Mato Grosso do Sul,Centro-Oeste,Brasil,Consumidor,Mobiliário,Cadeiras,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum,"0,57",7/11/2012
3425,24450,7/9/2012,Crítica,37,"443,35","0,02",Aéreo Normal,"-21,73","11,97","4,98",Kristina Nunn,Anápolis,48227,Goiás,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Eletrodomésticos,Staples 6 Outlet Surge,Small Box,"0,58",7/11/2012
3427,24450,7/9/2012,Crítica,4,"30,85","0,03",Aéreo Normal,"-12,88","5,98","5,79",Kristina Nunn,Anápolis,48227,Goiás,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Papel,Xerox 1903,Small Box,"0,36",7/11/2012
3584,25569,7/9/2012,Alta,27,"311,21","0,09",Aéreo Normal,"-14,03","12,28","6,47",Frank Carlisle,Formosa,75601,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,Xerox 1881,Small Box,"0,38",7/11/2012
3952,28165,7/9/2012,Não Especificada,2,"24,96","0,05",Aéreo Normal,"-12,80","10,91","2,99",Grant Carroll,Goiânia,61832,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Heavy-Duty E-Z-D® Binders,Small Box,"0,38",7/11/2012
4273,30403,7/10/2012,Alta,24,"3583,52","0,09",Aéreo Normal,"221,71","161,55","19,99",Emily Grady,Natal,84663,Rio Grande do Norte,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Armazenamento e Organização,Fellowes Super Stor/Drawer® Files,Small Box,"0,66",7/11/2012
4895,34822,7/10/2012,Não Especificada,23,"990,5","0,04",Aéreo Normal,"323,73","43,98","1,99",Nathan Cano,Anápolis,55343,Goiás,Centro-Oeste,Brasil,Consumidor,Tecnologia,Periféricos,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,"0,44",7/11/2012
7509,53600,7/10/2012,Média,8,"55,59","0,03",Aéreo Rápido,"-17,95","5,18","5,74",Roland Black,Anápolis,56001,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,Wilson Jones Impact Binders,Small Box,"0,36",7/11/2012
8162,58368,7/9/2012,Alta,4,"14,23",0,Aéreo Normal,"-4,43","2,08","5,33",Doug Bickford,Goiânia,60174,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,Eldon® Wave Desk Accessories,Small Box,"0,43",7/11/2012
317,2209,7/9/2012,Alta,1,"5,68","0,02",Aéreo Normal,"-1,82","4,76","0,88",Pete Armstrong,Douradina,74055,Mato Grosso do Sul,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Papel,Wirebound Voice Message Log Book,Wrap Bag,"0,39",7/10/2012
319,2209,7/9/2012,Alta,13,"1265,497","0,1",Aéreo Normal,"-161,12","125,99",3,Pete Armstrong,Douradina,74055,Mato Grosso do Sul,Centro-Oeste,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,270c,Small Box,"0,59",7/10/2012
1943,13923,7/8/2012,Alta,28,"4332,3","0,08",Transporte Rodoviário,"2066,12","200,97","15,59",Ed Braxton,Recife,92592,Pernambuco,Nordeste,Brasil,Escritório em Casa,Tecnologia,Máquinas de Escritório,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,"0,36",7/10/2012
1944,13923,7/8/2012,Alta,39,"220,09","0,04",Aéreo Normal,"-1795,74","4,48",49,Ed Braxton,Maceió,85281,Alagoas,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Eletrodomésticos,Hoover Portapower™ Portable Vacuum,Large Box,"0,6",7/10/2012
1946,13923,7/8/2012,Alta,27,"6152,8","0,04",Transporte Rodoviário,"554,55","225,02","28,66",Ed Braxton,Maceió,85281,Alagoas,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Armazenamento e Organização,Tennsco Double-Tier Lockers,Jumbo Drum,"0,72",7/10/2012
6822,48577,7/8/2012,Média,6,"201,83","0,02",Aéreo Normal,"34,98","30,98","5,09",Roy Collins,Barros Cassal,38401,Rio Grande do Sul,Sul,Brasil,Corporativo,Material de Escritório,Papel,Xerox 19,Small Box,"0,4",7/10/2012
8163,58368,7/9/2012,Alta,39,"272,07","0,02",Aéreo Normal,"-206,46","6,48","9,54",Doug Bickford,Goiânia,60174,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1905,Small Box,"0,37",7/10/2012
318,2209,7/9/2012,Alta,42,"174,59","0,08",Aéreo Normal,"25,88","4,28","0,94",Pete Armstrong,Douradina,74055,Mato Grosso do Sul,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Canetas e materiais de arte,Newell 336,Wrap Bag,"0,56",7/9/2012
1945,13923,7/8/2012,Alta,49,"1220,23",0,Aéreo Normal,"172,62","22,84","11,54",Ed Braxton,Maceió,85281,Alagoas,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 1964,Small Box,"0,39",7/9/2012
4611,32835,7/7/2012,Média,15,"572,4325","0,05",Aéreo Normal,"-19,44","45,99","4,99",Joy Smith,Campo Grande,47906,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,KF 788,Small Box,"0,56",7/9/2012
5796,41120,7/7/2012,Baixa,35,"870,75","0,09",Aéreo Normal,"100,50","26,64","5,3",Darren Budd,Goianésia,77520,Goiás,Centro-Oeste,Brasil,Consumidor,Mobiliário,Cadeiras,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,Medium Box,,7/9/2012
5797,41120,7/7/2012,Baixa,13,"43,37","0,02",Aéreo Normal,"9,53","3,08","0,99",Darren Budd,Goianésia,77520,Goiás,Centro-Oeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,DAX Solid Wood Frames,Medium Box,"0,48",7/9/2012
8164,58368,7/9/2012,Alta,5,"325,43","0,09",Aéreo Rápido,"-76,11","64,98","6,88",Doug Bickford,Goiânia,60076,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Armazenamento e Organização,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,Small Box,"0,73",7/9/2012
3666,26272,6/29/2012,Baixa,6,"905,94","0,04",Aéreo Rápido,"-4,19","140,81","24,49",Carlos Daly,Goiânia,60068,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Mobiliário,Cadeiras,Hon Olson Stacker Stools,Large Box,"0,57",7/8/2012
679,4741,7/6/2012,Não Especificada,40,"342,97","0,09",Aéreo Normal,"-131,63","8,75","8,54",Anthony O'Donnell,João Pessoa,80027,Paraíba,Nordeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,"Eldon® 400 Class™ Desk Accessories, Black Carbon",Small Pack,"0,43",7/7/2012
6573,46726,7/5/2012,Não Especificada,10,"49,65","0,02",Aéreo Normal,"8,27","4,55","1,49",Meg O'Connel,Cuiabá,63122,Mato Grosso,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,Presstex Flexible Ring Binders,Small Box,"0,35",7/7/2012
604,4103,7/2/2012,Baixa,3,"42,5","0,07",Aéreo Normal,"-28,43","11,66","8,99",Denise Leinenbach,São Paulo,07712,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Small Pack,"0,59",7/6/2012
4185,29761,7/3/2012,Média,42,"1085,4","0,02",Aéreo Normal,"262,32","25,98","5,37",Ken Dana,Salvador,59750,Bahia,Nordeste,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,3M Office Air Cleaner,Medium Box,"0,5",7/6/2012
7252,51747,7/5/2012,Média,3,"12,11","0,02",Aéreo Normal,"-0,98","3,69","0,5",Harold Pawlan,Fátima do Sul,68601,Mato Grosso do Sul,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Etiquetas,Avery 52,Small Box,"0,38",7/6/2012
2978,21509,7/3/2012,Alta,13,"47,93","0,04",Aéreo Normal,"15,82","3,69","0,5",Dennis Bolton,Belém,60110,Pará,Norte,Brasil,Consumidor,Material de Escritório,Etiquetas,Avery 487,Small Box,"0,38",7/5/2012
3478,24743,6/28/2012,Baixa,47,"9633,59","0,06",Transporte Rodoviário,"176,67","216,6","64,2",Sylvia Foulston,Goiânia,60060,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Cadeiras,Hon Multipurpose Stacking Arm Chairs,Jumbo Drum,"0,59",7/5/2012
4186,29761,7/3/2012,Média,19,"123,67","0,03",Aéreo Normal,"-34,17","6,24","5,22",Ken Dana,Salvador,59750,Bahia,Nordeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,Eldon Expressions Mahogany Wood Desk Collection,Small Box,"0,6",7/5/2012
6152,43555,7/3/2012,Média,34,"43,54",0,Aéreo Normal,"-17,48","1,26","0,7",Sung Shariari,Florianópolis,70560,Santa Catarina,Sul,Brasil,Corporativo,Material de Escritório,Elásticos,Bagged Rubber Bands,Wrap Bag,"0,81",7/5/2012
6572,46726,7/5/2012,Não Especificada,46,"325,97","0,02",Aéreo Normal,"-255,22","6,84","8,37",Meg O'Connel,Cuiabá,64130,Mato Grosso,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,"Tesouras, réguas e aparadores","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,"0,58",7/5/2012
6692,47620,6/26/2012,Baixa,27,"302,2","0,04",Aéreo Normal,"20,27","10,98","3,37",Charles McCrossin,Goiânia,62301,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,"Tesouras, réguas e aparadores",Fiskars® Softgrip Scissors,Small Pack,"0,57",7/5/2012
3251,23297,7/2/2012,Crítica,20,"498,68","0,06",Aéreo Normal,"79,52","25,98","5,37",Adam Hart,Recife,92530,Pernambuco,Nordeste,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,3M Office Air Cleaner,Medium Box,"0,5",7/4/2012
3252,23297,7/2/2012,Crítica,34,"5208,78","0,05",Aéreo Normal,"1547,78","155,06","7,07",Adam Hart,Recife,92530,Pernambuco,Nordeste,Brasil,Corporativo,Material de Escritório,Armazenamento e Organização,"Dual Level, Single-Width Filing Carts",Small Box,"0,59",7/4/2012
4184,29761,7/3/2012,Média,48,"1463,105","0,06",Aéreo Normal,"446,99","35,99","1,25",Ken Dana,Salvador,59715,Bahia,Nordeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,Accessory13,Small Pack,"0,57",7/4/2012
5243,37313,7/2/2012,Não Especificada,17,"908,412","0,07",Aéreo Rápido,"-71,19","65,99","8,99",Liz MacKendrick,Porto Alegre,23111,Rio Grande do Sul,Sul,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,V 3600 Series,Small Box,"0,58",7/4/2012
599,4096,7/2/2012,Não Especificada,21,"128,28","0,04",Aéreo Normal,"53,58","6,3","0,5",Bill Eplett,São Paulo,13021,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Etiquetas,Avery 51,Small Box,"0,39",7/3/2012
632,4416,6/29/2012,Baixa,46,"7441,29","0,1",Aéreo Normal,"2665,40","165,98","19,99",Erica Bern,Campo Grande,46806,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,GBC DocuBind P100 Manual Binding Machine,Small Box,"0,4",7/3/2012
3479,24743,6/28/2012,Baixa,26,"3758,77",0,Aéreo Normal,"753,61","140,81","24,49",Sylvia Foulston,Goiânia,60060,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Cadeiras,Hon Olson Stacker Stools,Large Box,"0,57",7/3/2012
5242,37313,7/2/2012,Não Especificada,44,"3304,38",0,Aéreo Normal,"-634,49","70,71","37,58",Liz MacKendrick,Porto Alegre,23111,Rio Grande do Sul,Sul,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Wrap Bag,"0,78",7/3/2012
7136,50914,7/3/2012,Crítica,49,"8551,544","0,03",Aéreo Normal,"2763,13","195,99","8,99",Carlos Daly,Goiânia,61604,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,A1228,Small Box,"0,58",7/3/2012
7760,55526,7/2/2012,Alta,23,"445,17","0,02",Aéreo Normal,"38,11","18,97","9,03",Guy Thornton,Cuiabá,63130,Mato Grosso,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,Computer Printout Paper with Letter-Trim Perforations,Small Box,"0,37",7/3/2012
7825,55938,7/2/2012,Não Especificada,42,"802,46","0,08",Aéreo Rápido,"192,88","19,98","5,97",Mark Haberlin,Ribeirão Pires,07011,São Paulo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,Xerox 1936,Small Box,"0,38",7/3/2012
7826,55938,7/2/2012,Não Especificada,18,"1769,9","0,05",Aéreo Rápido,"-468,89","95,99",35,Mark Haberlin,Belo Horizonte,02018,Minas Gerais,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Armazenamento e Organização,Safco Industrial Wire Shelving,Large Box,,7/3/2012
2405,17414,6/29/2012,Alta,39,"3755,43","0,07",Aéreo Normal,"448,07","99,99","19,99",Katherine Nockton,São Paulo,14217,São Paulo,Sudeste,Brasil,Corporativo,Tecnologia,Periféricos,US Robotics 56K V.92 External Faxmodem,Small Box,"0,52",7/1/2012
2406,17414,6/29/2012,Alta,32,"347,93","0,1",Aéreo Normal,"34,29","11,34","5,01",Katherine Nockton,São Paulo,14217,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 188,Small Box,"0,36",7/1/2012
2452,17826,6/30/2012,Alta,18,"78,93","0,04",Aéreo Normal,"-88,61","3,89","7,01",Michelle Arnett,Cuiabá,52240,Mato Grosso,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Avery Binder Labels,Small Box,"0,37",7/1/2012
5742,40801,7/1/2012,Não Especificada,20,"129,16","0,07",Aéreo Normal,"-56,15","6,48","6,22",Sarah Bern,Anápolis,48858,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1894,Small Box,"0,37",7/1/2012
6558,46626,6/27/2012,Baixa,8,"825,96","0,01",Transporte Rodoviário,"-276,95","95,98","58,2",Magdelene Morse,Goianésia,76117,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Mobiliário,Cadeiras,Global Deluxe Office Fabric Chairs,Jumbo Drum,"0,58",7/1/2012
6749,48067,6/29/2012,Baixa,31,"3229,66","0,05",Aéreo Rápido,"695,06","125,99",3,Jennifer Braxton,Campo Grande,46375,Mato Grosso do Sul,Centro-Oeste,Brasil,Pequenas Empresas,Tecnologia,Telefones e Comunicação,270c,Small Box,"0,59",7/1/2012
3316,23685,6/29/2012,Não Especificada,46,"7928,562","0,08",Aéreo Normal,"2229,48","205,99",5,Cynthia Delaney,João Pessoa,80033,Paraíba,Nordeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,Phone 918,Small Box,"0,59",6/30/2012
3973,28387,6/29/2012,Não Especificada,37,"3212,97","0,03",Aéreo Normal,"1125,42","83,93","19,99",Maureen Gastineau,Recife,91711,Pernambuco,Nordeste,Brasil,Consumidor,Material de Escritório,Envelopes,Airmail Envelopes,Small Box,"0,38",6/30/2012
3974,28387,6/29/2012,Não Especificada,13,"292,95","0,06",Aéreo Normal,"60,36","22,84","5,47",Maureen Gastineau,Recife,91711,Pernambuco,Nordeste,Brasil,Consumidor,Material de Escritório,Papel,Xerox 1929,Small Box,"0,39",6/30/2012
